province,sector_dir,subsector,hazard,file,sheet,label,description,weight_pct,relationship,domain
Uva,Potable Water,,Landslide,Potable_Water_Landslide.xlsx,Var,E8,% of HH - Rural water supply project,10,+,exposure
Uva,Tea,,Drought,Tea_Drought_.xlsx,Var,H1,Drought Index,100,+,hazard
Uva,Tea,,Drought,Tea_Drought_.xlsx,Var,E1,Tea extent (ha),50,+,exposure
Uva,Tea,,Drought,Tea_Drought_.xlsx,Var,E2,No. of Tea farmers,50,+,exposure
Uva,Tourism,,Drought,Tourism_Drought_.xlsx,Var,H1,Drought Hazard Index,100,+,hazard
Uva,Tourism,,Drought,Tourism_Drought_.xlsx,Var,E1,Total Hotels,20,+,exposure
Uva,Tourism,,Drought,Tourism_Drought_.xlsx,Var,E2,Accommodation and food service activities- No. of Establishments,20,+,exposure
Uva,Tourism,,Drought,Tourism_Drought_.xlsx,Var,E3,Accommodation and food service activities- No. of Persons Engaged,20,+,exposure
Uva,Tourism,,Drought,Tourism_Drought_.xlsx,Var,E4,"Arts, entertainment and recreation- No. of Establishments",20,+,exposure
Uva,Tourism,,Drought,Tourism_Drought_.xlsx,Var,E5,"Arts, entertainment and recreation- No. of Persons Engaged",20,+,exposure
Uva,Tourism,,Flood,Tourism_Flood_.xlsx,Var,H1,Flood Hazard Index,100,+,hazard
Uva,Tourism,,Flood,Tourism_Flood_.xlsx,Var,E1,Total hotels,20,+,exposure
Uva,Tourism,,Flood,Tourism_Flood_.xlsx,Var,E2,Accommodation and food service activities- No. Establishments,20,+,exposure
Uva,Tourism,,Flood,Tourism_Flood_.xlsx,Var,E3,Accommodation and food service activities- No. Persons Engaged,20,+,exposure
Uva,Tourism,,Flood,Tourism_Flood_.xlsx,Var,E4,"Arts, entertainment and recreation- No. Establishments",20,+,exposure
Uva,Tourism,,Flood,Tourism_Flood_.xlsx,Var,E5,"Arts, entertainment and recreation- No. Persons Engaged",20,+,exposure
Uva,Transport,,Flood,Transport_Flood_.xlsx,Var,H1,Flood Hazard Index,100,+,hazard
Uva,Transport,,Flood,Transport_Flood_.xlsx,Var,E1,Total main road length,25,+,exposure
Uva,Transport,,Flood,Transport_Flood_.xlsx,Var,E2,Total Secondary road length,25,+,exposure
Uva,Transport,,Flood,Transport_Flood_.xlsx,Var,E3,TotalTrack length,25,+,exposure
Uva,Transport,,Flood,Transport_Flood_.xlsx,Var,E4,Total railway length,25,+,exposure
Uva,Transport,,Landslide,Transport_Landslide_.xlsx,Var,H1,Landslide Index,100,+,hazard
Uva,Transport,,Landslide,Transport_Landslide_.xlsx,Var,E1,Landslide affected main road length,45,+,exposure
Uva,Transport,,Landslide,Transport_Landslide_.xlsx,Var,E2,Landslide affected Secondary road length,20,+,exposure
Uva,Transport,,Landslide,Transport_Landslide_.xlsx,Var,E3,Landslide affected Track length,15,+,exposure
Uva,Transport,,Landslide,Transport_Landslide_.xlsx,Var,E4,Landslide affected railway length,10,+,exposure
Uva,Transport,,Landslide,Transport_Landslide_.xlsx,Var,E5,HH with no proper access road,5,+,exposure
Uva,Transport,,Landslide,Transport_Landslide_.xlsx,Var,E6,Road density,5,-,exposure
Western,Coconut,,Drought,Coconut_Drought.xlsx,Var,H1,"No. of drought events - 1974 to 2022 (1974-2004, 25%, 2005 -2022, 75%)",50,+,hazard
Western,Coconut,,Drought,Coconut_Drought.xlsx,Var,H2,Occurrence of warm days (TX90p),10,+,hazard
Western,Coconut,,Drought,Coconut_Drought.xlsx,Var,H3,SPI (Intensity),40,+,hazard
Western,Coconut,,Drought,Coconut_Drought.xlsx,Var,E1,Coconut  extent,25,+,exposure
Western,Coconut,,Drought,Coconut_Drought.xlsx,Var,E2,No. of Coconut  farmers,30,+,exposure
Western,Coconut,,Drought,Coconut_Drought.xlsx,Var,E3,Estate Sector population,20,+,exposure
Western,Coconut,,Drought,Coconut_Drought.xlsx,Var,E4,% Coconut  extent from total agricultural lands,25,+,exposure
Western,Human Settlements,,Drought,Hu_Se_Drought.xlsx,Var,H1,"No. of drought events - 1974 to 2022 (1974-2004, 25%, 2005 -2022, 75%)",40,+,hazard
Western,Human Settlements,,Drought,Hu_Se_Drought.xlsx,Var,H2,Occurrence of warm days (TX90p),30,+,hazard
Western,Human Settlements,,Drought,Hu_Se_Drought.xlsx,Var,H3,SPI (Intensity),30,+,hazard
Western,Human Settlements,,Drought,Hu_Se_Drought.xlsx,Var,E1,Total Population,15,+,exposure
Western,Human Settlements,,Drought,Hu_Se_Drought.xlsx,Var,E2,Population density,20,+,exposure
Western,Human Settlements,,Drought,Hu_Se_Drought.xlsx,Var,E3,No. of housing units,18,+,exposure
Western,Human Settlements,,Drought,Hu_Se_Drought.xlsx,Var,E4,Max # of drought affected People during 2005 to 2022,20,+,exposure
Western,Human Settlements,,Drought,Hu_Se_Drought.xlsx,Var,E5,% area under urban classification,10,+,exposure
Western,Human Settlements,,Drought,Hu_Se_Drought.xlsx,Var,E6,% area under human settlements (Urban and rural),17,+,exposure
Western,Human Settlements,,Flood,Hu_Se_Flood.xlsx,Var,H1,"No. of Flood events - 1974 to 2023 (1974-2004, 25%, 2005 -2023, 75%)",40,+,hazard
Western,Human Settlements,,Flood,Hu_Se_Flood.xlsx,Var,H2,Very wet days (95th percentile) and 3 day cumulative rain fall (out of 35 - 40% for very wet days and 60% for 3 day cumulative respectively),30,+,hazard
Western,Human Settlements,,Flood,Hu_Se_Flood.xlsx,Var,H3,Strong wind events - 1978 to 2023,20,+,hazard
Western,Human Settlements,,Flood,Hu_Se_Flood.xlsx,Var,H4,No. of lightning incidents  - 1974 to 2023,10,+,hazard
Western,Human Settlements,,Flood,Hu_Se_Flood.xlsx,Var,E1,%  Extent of Major floods affected area,10,+,exposure
Western,Human Settlements,,Flood,Hu_Se_Flood.xlsx,Var,E2,Total buildings in flood affected area,10,+,exposure
Western,Human Settlements,,Flood,Hu_Se_Flood.xlsx,Var,E3,Flood affected human settlement area,30,+,exposure
Western,Human Settlements,,Flood,Hu_Se_Flood.xlsx,Var,E5,"Max # of flood affected People during  1974 to 2023 (1974-2004, 25%, 2005 -2023, 75%)",35,+,exposure
Western,Human Settlements,,Flood,Hu_Se_Flood.xlsx,Var,E6,Flood affected  road length,10,+,exposure
Western,Human Settlements,,Flood,Hu_Se_Flood.xlsx,Var,E7,No. of Flood affected schools,5,+,exposure
Western,Human Settlements,,Landslide,Hu_Se_Landslide.xlsx,Var,H1,Landslide  events (1974 - 2023),50,+,hazard
Western,Human Settlements,,Landslide,Hu_Se_Landslide.xlsx,Var,H2,Very wet days (95th percentile) and 3 day cumulative rain fall (out of 35 - 40% for very wet days and 60% for 3 day cumulative respectively),30,+,hazard
Western,Human Settlements,,Landslide,Hu_Se_Landslide.xlsx,Var,H3,Cutting failures (2000 - 2023),20,+,hazard
Western,Human Settlements,,Landslide,Hu_Se_Landslide.xlsx,Var,E1,No. of buildings in landslide prone area (high and moderate),15,+,exposure
Western,Human Settlements,,Landslide,Hu_Se_Landslide.xlsx,Var,E2,Landslide prone Human Settlements,10,+,exposure
Western,Human Settlements,,Landslide,Hu_Se_Landslide.xlsx,Var,E3,Total of  Landslide  affected area (High and Moderate),10,+,exposure
Western,Human Settlements,,Landslide,Hu_Se_Landslide.xlsx,Var,E4,Max # of landslide affected People during 1974 to 2023,20,+,exposure
Western,Human Settlements,,Landslide,Hu_Se_Landslide.xlsx,Var,E5,landslide affected  road length,15,+,exposure
Western,Human Settlements,,Landslide,Hu_Se_Landslide.xlsx,Var,E6,Road Density,10,-,exposure
Western,Human Settlements,,Landslide,Hu_Se_Landslide.xlsx,Var,E7,Schools  in landslide prone area (high and moderate),10,+,exposure
Western,Human Settlements,,Landslide,Hu_Se_Landslide.xlsx,Var,E8,No. of Public hospitals,10,-,exposure
Western,Industry,,Drought,Industry_Drought.xlsx,Var,H1,"No. of drought events - 1974 to 2022 (1974 -2004, 25%, 2005 -2022, 75%)",50,+,hazard
Western,Industry,,Drought,Industry_Drought.xlsx,Var,H2,Occurrence of warm days (TX90p),10,+,hazard
Western,Industry,,Drought,Industry_Drought.xlsx,Var,H3,SPI (Intensity),40,+,hazard
Western,Industry,,Drought,Industry_Drought.xlsx,Var,E1,Total establishments in  manufacturing Industries,10,+,exposure
Western,Industry,,Drought,Industry_Drought.xlsx,Var,E2,Total No. of Industrial establishments (small and informal industries),5,+,exposure
Western,Industry,,Drought,Industry_Drought.xlsx,Var,E3,Max # of drought affected People during 2005 to 2022,10,+,exposure
Western,Industry,,Drought,Industry_Drought.xlsx,Var,E4,Persons engaged in manufacture of food products industries,10,+,exposure
Western,Industry,,Drought,Industry_Drought.xlsx,Var,E5,Persons engaged in manufacture of beverages industries,10,+,exposure
Western,Industry,,Drought,Industry_Drought.xlsx,Var,E6,Total Persons engaged (small and informal industries),5,+,exposure
Western,Industry,,Drought,Industry_Drought.xlsx,Var,E7,"No. of industries in Food, Beverages & tobacco",10,+,exposure
Western,Industry,,Drought,Industry_Drought.xlsx,Var,E8,Persons engaged in manufacture of dairy product industries,15,+,exposure
Western,Industry,,Drought,Industry_Drought.xlsx,Var,E9,Accommodation and food service activities- No. of Establishments,15,+,exposure
Western,Industry,,Drought,Industry_Drought.xlsx,Var,E10,Accommodation and food service activities- No. of Persons Engaged,10,+,exposure
Western,Industry,,Flood,Industry_Flood.xlsx,Var,H1,"No. of Flood events - 1974 to 2023 (1974-2004, 25%, 2005 -2023, 75%)",40,+,hazard
Western,Industry,,Flood,Industry_Flood.xlsx,Var,H2,Very wet days (95th percentile) and 3 day cumulative rain fall (out of 35 - 40% for very wet days and 60% for 3 day cumulative respectively),30,+,hazard
Western,Industry,,Flood,Industry_Flood.xlsx,Var,H3,Strong wind events - 1978 to 2023,20,+,hazard
Western,Industry,,Flood,Industry_Flood.xlsx,Var,H4,No. of lightning incidents  - 1974 to 2023,10,+,hazard
Western,Industry,,Flood,Industry_Flood.xlsx,Var,E1,Total establishments in  manufacturing Industries,10,+,exposure
Western,Industry,,Flood,Industry_Flood.xlsx,Var,E2,Total No. of Mining & Quarrying industries,10,+,exposure
Western,Industry,,Flood,Industry_Flood.xlsx,Var,E3,Total No. of Industrial establishments (small and informal industries),5,+,exposure
Western,Industry,,Flood,Industry_Flood.xlsx,Var,E4,"Max # of flood affected People during  1974 to 2023 (1974-2004, 25%, 2005 -2023, 75%)",10,+,exposure
Western,Industry,,Flood,Industry_Flood.xlsx,Var,E5,Flood affected  road length,10,+,exposure
Western,Industry,,Flood,Industry_Flood.xlsx,Var,E6,Total Persons engaged (small and informal industries),5,+,exposure
Western,Industry,,Flood,Industry_Flood.xlsx,Var,E7,"Persons engaged in processing and preserving of fish, crustaceans and mollusks industries",20,+,exposure
Western,Industry,,Flood,Industry_Flood.xlsx,Var,E8,Persons engaged in manufacture of dairy product industries,10,+,exposure
Western,Industry,,Flood,Industry_Flood.xlsx,Var,E9,Accommodation and food service activities- No. of Establishments,10,+,exposure
Western,Industry,,Flood,Industry_Flood.xlsx,Var,E10,Accommodation and food service activities- No. of Persons Engaged,10,+,exposure
Western,Livestock,Buffaloa,Drought,Buffaloa_Drought.xlsx,Var,H1,"No. of drought events - 1974 to 2022 (1974-2004, 25%, 2005 -2022, 75%)",50,+,hazard
Western,Livestock,Buffaloa,Drought,Buffaloa_Drought.xlsx,Var,H2,Occurrence of warm days (TX90p),10,+,hazard
Western,Livestock,Buffaloa,Drought,Buffaloa_Drought.xlsx,Var,H3,SPI (Intensity),40,+,hazard
Western,Livestock,Buffaloa,Drought,Buffaloa_Drought.xlsx,Var,E1,Mitch Buffaloes Daily Milk Production (l),30,+,exposure
Western,Livestock,Buffaloa,Drought,Buffaloa_Drought.xlsx,Var,E2,Total livestock farmers,15,+,exposure
Western,Livestock,Buffaloa,Drought,Buffaloa_Drought.xlsx,Var,E3,% livestock farmers from total Agricultural Operators,15,+,exposure
Western,Livestock,Buffaloa,Drought,Buffaloa_Drought.xlsx,Var,E4,No. of Buffaloes,40,+,exposure
Western,Livestock,Buffaloa,Flood,Buffaloa_Flood.xlsx,Var,H1,"No. of Flood events - 1974 to 2023 (1974-2004, 25%, 2005 -2023, 75%)",50,+,hazard
Western,Livestock,Buffaloa,Flood,Buffaloa_Flood.xlsx,Var,H2,Very wet days (95th percentile) and 3 day cumulative rain fall (out of 35 - 40% for very wet days and 60% for 3 day cumulative respectively),35,+,hazard
Western,Livestock,Buffaloa,Flood,Buffaloa_Flood.xlsx,Var,H3,Strong wind events - 1978 to 2023,10,+,hazard
Western,Livestock,Buffaloa,Flood,Buffaloa_Flood.xlsx,Var,H4,No. of lightning incidents  - 1974 to 2023,5,+,hazard
Western,Livestock,Buffaloa,Flood,Buffaloa_Flood.xlsx,Var,E1,No. of Buffaloes,40,+,exposure
Western,Livestock,Buffaloa,Flood,Buffaloa_Flood.xlsx,Var,E2,Mitch Buffaloes' Daily Milk Production (l),30,+,exposure
Western,Livestock,Buffaloa,Flood,Buffaloa_Flood.xlsx,Var,E3,Total livestock farmers,15,+,exposure
Western,Livestock,Buffaloa,Flood,Buffaloa_Flood.xlsx,Var,E4,% livestock farmers from total Agricultural Operators,15,+,exposure
Western,Livestock,Cattle,Drought,Cattle_Drought.xlsx,Var,H1,"No. of drought events - 1974 to 2022 (1974-2004, 25%, 2005 -2022, 75%)",50,+,hazard
Western,Livestock,Cattle,Drought,Cattle_Drought.xlsx,Var,H2,Occurrence of warm days (TX90p),10,+,hazard
Western,Livestock,Cattle,Drought,Cattle_Drought.xlsx,Var,H3,SPI (Intensity),40,+,hazard
Western,Livestock,Cattle,Drought,Cattle_Drought.xlsx,Var,E1,No. of Cattles,40,+,exposure
Western,Livestock,Cattle,Drought,Cattle_Drought.xlsx,Var,E2,Mitch Cows' Daily Milk Production (l),30,+,exposure
Western,Livestock,Cattle,Drought,Cattle_Drought.xlsx,Var,E3,Total livestock farmers,15,+,exposure
Western,Livestock,Cattle,Drought,Cattle_Drought.xlsx,Var,E4,% livestock farmers from total Agricultural Operators,15,+,exposure
Western,Livestock,Cattle,Flood,Cattle_Flood.xlsx,Var,H1,"No. of Flood events - 1974 to 2023 (1974-2004, 25%, 2005 -2023, 75%)",50,+,hazard
Western,Livestock,Cattle,Flood,Cattle_Flood.xlsx,Var,H2,Very wet days (95th percentile) and 3 day cumulative rain fall (out of 35 - 40% for very wet days and 60% for 3 day cumulative respectively),35,+,hazard
Western,Livestock,Cattle,Flood,Cattle_Flood.xlsx,Var,H3,Strong wind events - 1978 to 2023,10,+,hazard
Western,Livestock,Cattle,Flood,Cattle_Flood.xlsx,Var,H4,No. of lightning incidents  - 1974 to 2023,5,+,hazard
Western,Livestock,Cattle,Flood,Cattle_Flood.xlsx,Var,E1,No. of Cattles,40,+,exposure
Western,Livestock,Cattle,Flood,Cattle_Flood.xlsx,Var,E2,Mitch Cows' Daily Milk Production (l),30,+,exposure
Western,Livestock,Cattle,Flood,Cattle_Flood.xlsx,Var,E3,Total livestock farmers,15,+,exposure
Western,Livestock,Cattle,Flood,Cattle_Flood.xlsx,Var,E4,% livestock farmers from total Agricultural Operators,15,+,exposure
Western,Livestock,Goat,Drought,Goat_Drought.xlsx,Var,H1,"No. of drought events - 1974 to 2022 (1974-2004, 25%, 2005 -2022, 75%)",50,+,hazard
Western,Livestock,Goat,Drought,Goat_Drought.xlsx,Var,H2,Occurrence of warm days (TX90p),10,+,hazard
Western,Livestock,Goat,Drought,Goat_Drought.xlsx,Var,H3,SPI (Intensity),40,+,hazard
Western,Livestock,Goat,Drought,Goat_Drought.xlsx,Var,E1,No. of Goats,70,+,exposure
Western,Livestock,Goat,Drought,Goat_Drought.xlsx,Var,E2,Total livestock farmers,15,+,exposure
Western,Livestock,Goat,Drought,Goat_Drought.xlsx,Var,E3,% livestock farmers from total Agricultural Operators,15,+,exposure
Western,Livestock,Goat,Flood,Goat_Flood.xlsx,Var,H1,"No. of Flood events - 1974 to 2023 (1974-2004, 25%, 2005 -2023, 75%)",50,+,hazard
Western,Livestock,Goat,Flood,Goat_Flood.xlsx,Var,H2,Very wet days (95th percentile) and 3 day cumulative rain fall (out of 35 - 40% for very wet days and 60% for 3 day cumulative respectively),35,+,hazard
Western,Livestock,Goat,Flood,Goat_Flood.xlsx,Var,H3,Strong wind events - 1978 to 2023,10,+,hazard
Western,Livestock,Goat,Flood,Goat_Flood.xlsx,Var,H4,No. of lightning incidents  - 1974 to 2023,5,+,hazard
Western,Livestock,Goat,Flood,Goat_Flood.xlsx,Var,E1,No of Goats,70,+,exposure
Western,Livestock,Goat,Flood,Goat_Flood.xlsx,Var,E2,Total livestock farmers,15,+,exposure
Western,Livestock,Goat,Flood,Goat_Flood.xlsx,Var,E3,% livestock farmers from total Agricultural Operators,15,+,exposure
Western,Livestock,Pig,Drought,Pig_Drought.xlsx,Var,H1,"No. of drought events - 1974 to 2022 (1974-2004, 25%, 2005 -2022, 75%)",50,+,hazard
Western,Livestock,Pig,Drought,Pig_Drought.xlsx,Var,H2,Occurrence of warm days (TX90p),10,+,hazard
Western,Livestock,Pig,Drought,Pig_Drought.xlsx,Var,H3,SPI (Intensity),40,+,hazard
Western,Livestock,Pig,Drought,Pig_Drought.xlsx,Var,E1,# of Pigs,50,+,exposure
Western,Livestock,Pig,Drought,Pig_Drought.xlsx,Var,E2,Total livestock farmers,15,+,exposure
Western,Livestock,Pig,Drought,Pig_Drought.xlsx,Var,E3,% of Swine/Sheep raising farmers,35,+,exposure
Western,Livestock,Pig,Flood,Pig_Flood.xlsx,Var,H1,"No. of Flood events - 1974 to 2023 (1974-2004, 25%, 2005 -2023, 75%)",50,+,hazard
Western,Livestock,Pig,Flood,Pig_Flood.xlsx,Var,H2,Very wet days (95th percentile) and 3 day cumulative rain fall (out of 35 - 40% for very wet days and 60% for 3 day cumulative respectively),35,+,hazard
Western,Livestock,Pig,Flood,Pig_Flood.xlsx,Var,H3,Strong wind events - 1978 to 2023,10,+,hazard
Western,Livestock,Pig,Flood,Pig_Flood.xlsx,Var,H4,No. of lightning incidents  - 1974 to 2023,5,+,hazard
Western,Livestock,Pig,Flood,Pig_Flood.xlsx,Var,E1,# of Pigs,50,+,exposure
Western,Livestock,Pig,Flood,Pig_Flood.xlsx,Var,E2,Total livestock farmers,15,+,exposure
Western,Livestock,Pig,Flood,Pig_Flood.xlsx,Var,E3,% of Swine/Sheep raising farmers,35,+,exposure
Western,Livestock,Poultry,Drought,Poultry_Drought.xlsx,Var,H1,"No. of drought events - 1974 to 2022 (1974-2004, 25%, 2005 -2022, 75%)",50,+,hazard
Western,Livestock,Poultry,Drought,Poultry_Drought.xlsx,Var,H2,Occurrence of warm days (TX90p),10,+,hazard
Western,Livestock,Poultry,Drought,Poultry_Drought.xlsx,Var,H3,SPI (Intensity),40,+,hazard
Western,Livestock,Poultry,Drought,Poultry_Drought.xlsx,Var,E1,Daily Egg Production,25,+,exposure
Western,Livestock,Poultry,Drought,Poultry_Drought.xlsx,Var,E2,No. of Cock /Hens,25,+,exposure
Western,Livestock,Poultry,Drought,Poultry_Drought.xlsx,Var,E3,No. of Egg Laying Hens,25,+,exposure
Western,Livestock,Poultry,Drought,Poultry_Drought.xlsx,Var,E4,% of Poultry raising framers,25,+,exposure
Western,Livestock,Poultry,Flood,Poultry_Flood.xlsx,Var,H1,"No. of Flood events - 1974 to 2023 (1974-2004, 25%, 2005 -2023, 75%)",50,+,hazard
Western,Livestock,Poultry,Flood,Poultry_Flood.xlsx,Var,H2,Very wet days (95th percentile) and 3 day cumulative rain fall (out of 35 - 40% for very wet days and 60% for 3 day cumulative respectively),35,+,hazard
Western,Livestock,Poultry,Flood,Poultry_Flood.xlsx,Var,H3,Strong wind events - 1978 to 2023,10,+,hazard
Western,Livestock,Poultry,Flood,Poultry_Flood.xlsx,Var,H4,No. of lightning incidents  - 1974 to 2023,5,+,hazard
Western,Livestock,Poultry,Flood,Poultry_Flood.xlsx,Var,E1,No of Cock /Hens,25,+,exposure
Western,Livestock,Poultry,Flood,Poultry_Flood.xlsx,Var,E2,Daily Egg Production,25,+,exposure
Western,Livestock,Poultry,Flood,Poultry_Flood.xlsx,Var,E3,No. of Egg Laying Hens,25,+,exposure
Western,Livestock,Poultry,Flood,Poultry_Flood.xlsx,Var,E4,% of Poultry raising famers,25,+,exposure
Western,Paddy,,Drought,Paddy_Drought.xlsx,Var,H1,"No. of drought events - 1974 to 2022 (1974-2004, 25%, 2005 -2022, 75%)",70,+,hazard
Western,Paddy,,Drought,Paddy_Drought.xlsx,Var,H2,Occurrence of warm days (TX90p),10,+,hazard
Western,Paddy,,Drought,Paddy_Drought.xlsx,Var,H3,SPI (Intensity),20,+,hazard
Western,Paddy,,Drought,Paddy_Drought.xlsx,Var,E1,Total Aswedumized paddy  extent,25,+,exposure
Western,Paddy,,Drought,Paddy_Drought.xlsx,Var,E2,% paddy land area (from total land area),15,+,exposure
Western,Paddy,,Drought,Paddy_Drought.xlsx,Var,E3,Max # of drought affected People during 2005 to 2022,20,+,exposure
Western,Paddy,,Drought,Paddy_Drought.xlsx,Var,E4,No. of paddy farmers,30,+,exposure
Western,Paddy,,Drought,Paddy_Drought.xlsx,Var,E5,% of Paddy farmers from total  Agricultural Operators,5,+,exposure
Western,Paddy,,Drought,Paddy_Drought.xlsx,Var,E6,% of rain-fed paddy lands,5,+,exposure
Western,Paddy,,Flood,Paddy_Flood.xlsx,Var,H1,"No. of Flood events - 1974 to 2023 (1974-2004, 25%, 2005 -2023, 75%)",50,+,hazard
Western,Paddy,,Flood,Paddy_Flood.xlsx,Var,H2,Very wet days (95th percentile) and 3 day cumulative rain fall (out of 35 - 40% for very wet days and 60% for 3 day cumulative respectively),35,+,hazard
Western,Paddy,,Flood,Paddy_Flood.xlsx,Var,H3,Strong wind events - 1978 to 2023,10,+,hazard
